Stage Number,Time since start of test (s),Time since start of stage (s),Radial Pressure (kPa),Radial Volume (mm3),Back Pressure (kPa),Back Volume (mm3),Load Cell (kN),Pore Pressure (kPa),Axial Displacement (mm),L/C Pressure (kPa),L/C Volume (mm3),Local Axial 1,Local Axial 2,Local Radial,Base Pressure (kPa),Base Volume (mm3),Back Differential Pressure (kPa),Axial Displacement 2 (mm),Pore Air Pressure (kPa),Pore Air Volume (mm3),Atmospheric Pressure (kPa),Temperature (°C),Mid Plane PWP (kPa),Back to Cell Differential (kPa),Total Volume Change (mm3),Undefined Tx 1,Undefined Tx 2,Undefined Tx 3,Undefined Tx. 4,HCA secondary control axial load (kN),HCA secondary control torque,Internal Cell Pr. (kPa),Internal Cell Vol. (mm3),Rotational Displ. (mm),Torque,Local Int Defmn 1 (mm),Local Int Defmn 2 (mm),Circumf. Defmn 1 (mm),Circumf. Defmn 2 (mm),Circumf. Defmn 3 (mm),Outer Cell Pr 2 (kPa),Internal cell Pr 2 (kPa),Rotation 2 (°),Secondary Cell Pr (kPa),Secondary Back Pr (kPa),Axial Force (kN),Axial Strain (%),Av Diameter Change (mm),Radial Strain (%),Axial Stress (kPa),Eff. Axial Stress (kPa),Eff. Radial Stress (kPa),Deviator Stress (kPa),Total Stress Ratio (%),Eff. Stress Ratio (%),Current Area (mm2),Shear Strain (%),Cambridge p (kPa),Eff. Cambridge p' (kPa),Max Shear Stress t,Volume Change (mm3),B Value,Mean Stress s/Eff. Axial Stress 2,Excess PWP (kPa),PWP Ratio,Lower Chamber Displacement (mm),Lower Chamber Axial Load (kPa),Specimen Air Volume (mm3),Matric Suction (kPa),Voids ratio,Degree of Saturation (°),Specimen Water Volume (mm3),kRT constant,Permeability IN,Permeability OUT,HCA Outer Rad,HCA Inner Rad,HCA Sigma Z (kPa),HCA Sigma R (kPa),HCA Sigma Theta (kPa),HCA Tau Theta Z,HCA Ez,HCA Er,HCA Etheta,HCA Gamma,HCA Sigma1,HCA Sigma2,HCA Sigma3,HCA Eff Sigma1,HCA Eff Sigma2,HCA Eff Sigma3,HCA E1,HCA E2,HCA E3,HCA P,HCA Eff P,HCA Q,HCA B,HCA Eff R,HCA Alpha,HCA Ev,HCA E1 rtv
1,1.8,1.8,494.83,38407.43,403,0,0.1851,403.0587,0.0521,0,0,0.0528,0.0522,0.0518,0,0,0,7.4165,0,0,100,0,0,0,0,0,0,0,0,0,0,508.0194,-36210.77,0.4136,5.6159,0,0,0,0,0,0,0,0,0,0,4.0725,0.0269,0.0135,0.0135,518.3878,115.3291,91.7713,23.5578,1.0476,1.2567,7856.088,0.0269,502.6826,99.6239,11.7789,0,10.8931,103.5502,0.0587,0.0005,0,0,1519117,-403.0587,0,0,0,1.52E+08,0,0,50.5992,30.9814,523.7343,499.8389,474.0006,26.8648,0.0269,1.9482,-1.9375,0.1552,535.4745,499.8389,462.2604,132.4158,96.7802,59.2017,0.033,1.9482,-1.9436,499.1913,96.1326,73.2141,0.5133,2.2367,23.6059,0.0376,0.0392
1,2,2,494.84,38426.72,403,0,0.1846,403.8447,0.0667,0,0,0.0528,0.0522,0.0518,0,0,0,7.4457,0,0,100,0,0,0,0,0,0,0,0,0,0,508.0113,-36210.14,0.497,5.8987,0,0,0,0,0,0,0,0,0,0,4.0724,0.0345,0.0173,0.0173,518.3356,114.4909,90.9953,23.4956,1.0475,1.2582,7856.686,0.0345,502.6719,98.8272,11.7478,0,13.0769,102.7431,0.8447,0.0074,0,0,1519117,-403.8447,0,0,0,1.52E+08,0,0,50.6011,30.9826,523.653,499.842,474.0392,28.2145,0.0345,1.9446,-1.9412,0.1865,536.4153,499.842,461.277,132.5706,95.9973,57.4323,0.0433,1.9446,-1.95,499.1781,95.3334,75.1383,0.5133,2.3083,24.3386,0.0379,0.0467
1,2.2,2.2,494.95,38414.9,406,0,0.1844,404.7896,0.0833,0,0,0.0528,0.0522,0.0518,0,0,0,7.4783,0,0,100,0,0,0,0,0,0,0,0,0,0,508.1615,-36211.38,0.582,6.0914,0,0,0,0,0,0,0,0,0,0,4.0734,0.0431,0.0216,0.0216,518.4183,113.6287,90.1604,23.4683,1.0474,1.2603,7857.361,0.0431,502.7728,97.9832,11.7342,0,11.9013,101.8945,-1.2104,-0.0107,0,0,1519117,-404.7896,0,0,0,1.52E+08,0,0,50.6033,30.984,523.6959,499.9673,474.0856,29.1325,0.0431,1.9404,-1.9455,0.2185,537.153,499.9673,460.6285,132.3634,95.1777,55.8389,0.055,1.9404,-1.9574,499.2496,94.46,76.5245,0.5141,2.3705,24.7935,0.038,0.0541
1,2.4,2.4,494.9,38424.89,406,0,0.184,405.7589,0.1006,0,0,0.0528,0.0522,0.0518,0,0,0,7.4903,0,0,100,0,0,0,0,0,0,0,0,0,0,508.1721,-36212.01,0.6602,6.1998,0,0,0,0,0,0,0,0,0,0,4.073,0.052,0.026,0.026,518.3212,112.5623,89.1411,23.4212,1.0473,1.2627,7858.061,0.052,502.7071,96.9482,11.7106,0,16.13,100.8517,-0.2411,-0.0021,0,0,1519117,-405.7589,0,0,0,1.52E+08,0,0,50.6056,30.9854,523.5267,499.9403,473.9399,29.6468,0.052,1.9358,-1.95,0.2478,537.381,499.9403,460.0856,131.6221,94.1814,54.3267,0.0672,1.9358,-1.9652,499.1356,93.3767,77.2954,0.5156,2.4228,25.0473,0.0378,0.0607
1,2.6,2.6,494.45,38441.58,406,0,0.1844,406.821,0.1157,0,0,0.0528,0.0522,0.0518,0,0,0,7.5561,0,0,100,0,0,0,0,0,0,0,0,0,0,507.9384,-36213.89,0.7132,6.1576,0,0,0,0,0,0,0,0,0,0,4.0701,0.0598,0.0299,0.0299,517.9118,111.0908,87.629,23.4618,1.0475,1.2677,7858.674,0.0598,502.2706,95.4496,11.7309,0,-87.8913,99.3599,0.821,0.0074,0,0,1519117,-406.821,0,0,0,1.52E+08,0,0,50.6076,30.9866,523.0236,499.5724,473.1484,29.4415,0.0598,1.9316,-1.9538,0.2678,536.6695,499.5724,459.5025,129.8485,92.7514,52.6815,0.0775,1.9316,-1.9715,498.5815,91.7605,77.167,0.5193,2.4648,24.8673,0.0376,0.065
1,2.8,2.8,495,38453.86,407,0,0.1851,407.4067,0.127,0,0,0.0528,0.0522,0.0518,0,0,0,7.5591,0,0,100,0,0,0,0,0,0,0,0,0,0,507.9135,-36215.77,0.7451,6.0833,0,0,0,0,0,0,0,0,0,0,4.0754,0.0657,0.0329,0.0329,518.5555,111.1488,87.5933,23.5555,1.0476,1.2689,7859.139,0.0657,502.8518,95.4451,11.7778,0,16.2038,99.3711,0.4067,0.0037,0,0,1519117,-407.4067,0,0,0,1.52E+08,0,0,50.6091,30.9876,524.0554,499.9041,474.6061,29.0838,0.0657,1.929,-1.9568,0.2798,537.5037,499.9041,461.1578,130.097,92.4974,53.7511,0.0849,1.929,-1.976,499.5219,92.1152,76.3459,0.5075,2.4204,24.8158,0.0379,0.0674
1,3,3,494.71,38458.36,407,0,0.1853,407.892,0.1343,0,0,0.0528,0.0522,0.0518,0,0,0,7.5411,0,0,100,0,0,0,0,0,0,0,0,0,0,508.1091,-36215.77,0.7549,5.9038,0,0,0,0,0,0,0,0,0,0,4.0734,0.0694,0.0347,0.0347,518.2819,110.3899,86.818,23.5719,1.0476,1.2715,7859.429,0.0694,502.5673,94.6753,11.786,0,45.008,98.604,0.892,0.0081,0,0,1519117,-407.892,0,0,0,1.52E+08,0,0,50.6101,30.9882,523.5125,499.7985,473.5493,28.2239,0.0694,1.9269,-1.9587,0.2835,536.2227,499.7985,460.8391,128.3307,91.9065,52.9471,0.089,1.9269,-1.9783,498.9535,91.0614,75.3836,0.5168,2.4238,24.2436,0.0376,0.0681
1,3.2,3.2,494.99,38452.64,408,0,0.1864,408.2791,0.1394,0,0,0.0528,0.0522,0.0518,0,0,0,7.5801,0,0,100,0,0,0,0,0,0,0,0,0,0,508.2728,-36215.77,0.7448,5.641,0,0,0,0,0,0,0,0,0,0,4.0768,0.0721,0.0361,0.0361,518.7005,110.4214,86.7109,23.7105,1.0479,1.2734,7859.642,0.0721,502.8935,94.6144,11.8553,0,18.453,98.5662,0.2791,0.0025,0,0,1519117,-408.2791,0,0,0,1.52E+08,0,0,50.6107,30.9886,524.0801,500.0344,474.0128,26.9666,0.0721,1.9259,-1.9599,0.2797,535.8416,500.0344,462.2513,127.5625,91.7553,53.9722,0.0912,1.9259,-1.979,499.3758,91.0967,73.5903,0.5134,2.3635,23.5644,0.0381,0.0671
1,3.4,3.4,494.92,38477.64,408,0,0.1857,408.6624,0.1417,0,0,0.0528,0.0522,0.0518,0,0,0,7.5625,0,0,100,0,0,0,0,0,0,0,0,0,0,508.0999,-36215.35,0.7209,5.2531,0,0,0,0,0,0,0,0,0,0,4.0756,0.0733,0.0367,0.0367,518.5416,109.8792,86.2576,23.6216,1.0477,1.2739,7859.736,0.0733,502.7939,94.1315,11.8108,0,22.7466,98.0684,0.6624,0.006,0,0,1519117,-408.6624,0,0,0,1.52E+08,0,0,50.611,30.9887,523.9322,499.9253,474.1055,25.1118,0.0733,1.9249,-1.9604,0.2707,534.3923,499.9253,463.6454,125.7299,91.2629,54.983,0.0912,1.9249,-1.9783,499.321,90.6586,70.7469,0.5128,2.2867,22.6136,0.0378,0.065
1,3.6,3.6,494.96,38472.53,408,0,0.1865,408.991,0.1431,0,0,0.0528,0.0522,0.0518,0,0,0,7.569,0,0,100,0,0,0,0,0,0,0,0,0,0,508.0301,-36215.28,0.693,4.8397,0,0,0,0,0,0,0,0,0,0,4.0768,0.074,0.037,0.037,518.6906,109.6996,85.969,23.7306,1.0479,1.276,7859.791,0.074,502.8702,93.8792,11.8653,0,21.396,97.8343,0.991,0.009,0,0,1519117,-408.991,0,0,0,1.52E+08,0,0,50.6112,30.9889,524.1968,499.9236,474.3188,23.1353,0.074,1.9249,-1.9609,0.2602,533.2754,499.9236,465.2402,124.2844,90.9326,56.2492,0.0905,1.9249,-1.9774,499.4797,90.4887,68.0352,0.5098,2.2095,21.4257,0.038,0.0625
1,3.8,3.8,494.86,38498.67,409,0,0.1863,409.2916,0.1446,0,0,0.0528,0.0522,0.0518,0,0,0,7.5717,0,0,100,0,0,0,0,0,0,0,0,0,0,508.4005,-36215.77,0.6649,4.2433,0,0,0,0,0,0,0,0,0,0,4.0758,0.0748,0.0374,0.0374,518.5592,109.2676,85.5684,23.6992,1.0479,1.277,7859.854,0.0748,502.7597,93.4681,11.8496,0,28.7912,97.418,0.2916,0.0027,0,0,1519117,-409.2916,0,0,0,1.52E+08,0,0,50.6114,30.989,523.7746,500.0022,473.4759,20.2841,0.0748,1.9243,-1.9613,0.2497,530.9352,500.0022,466.3153,121.6436,90.7106,57.0237,0.09,1.9243,-1.9765,499.0842,89.7926,64.6199,0.5213,2.1332,19.4439,0.0378,0.0601
1,4,4,494.77,38493.18,409,0,0.1864,409.5078,0.1462,0,0,0.0528,0.0522,0.0518,0,0,0,7.5736,0,0,100,0,0,0,0,0,0,0,0,0,0,508.1842,-36222.65,0.6311,3.6425,0,0,0,0,0,0,0,0,0,0,4.0753,0.0756,0.0378,0.0378,518.4915,108.9837,85.2622,23.7215,1.0479,1.2782,7859.917,0.0756,502.6772,93.1694,11.8608,0,40.4888,97.123,0.5078,0.0047,0,0,1519117,-409.5078,0,0,0,1.52E+08,0,0,50.6117,30.9893,523.7798,499.8643,473.5851,17.4119,0.0756,1.9243,-1.962,0.237,529.2283,499.8643,468.1366,119.7205,90.3565,58.6288,0.0893,1.9243,-1.9757,499.0764,89.5686,61.0917,0.5193,2.042,17.376,0.0379,0.0571
1,4.2,4.2,494.57,38497.84,410,0,0.1861,409.7309,0.1484,0,0,0.0528,0.0522,0.0518,0,0,0,7.5921,0,0,100,0,0,0,0,0,0,0,0,0,0,508.1549,-36226.37,0.5963,2.9725,0,0,0,0,0,0,0,0,0,0,4.0734,0.0767,0.0384,0.0384,518.2441,108.5132,84.8391,23.6741,1.0479,1.279,7860.003,0.0767,502.4613,92.7304,11.8371,0,248.447,96.6762,-0.2691,-0.0025,0,0,1519117,-409.7309,0,0,0,1.52E+08,0,0,50.6121,30.9896,523.4173,499.7291,473.1156,14.2088,0.0767,1.9238,-1.9628,0.2239,527.1534,499.7291,469.3795,117.4225,89.9982,59.6486,0.0889,1.9238,-1.975,498.754,89.0231,57.7739,0.5253,1.9686,14.732,0.0377,0.054
1,4.4,4.4,494.82,38509.73,410,0,0.1863,410.1353,0.151,0,0,0.0528,0.0522,0.0518,0,0,0,7.5847,0,0,100,0,0,0,0,0,0,0,0,0,0,508.0406,-36233.92,0.558,2.2577,0,0,0,0,0,0,0,0,0,0,4.0756,0.0781,0.0391,0.0391,518.5167,108.3814,84.6847,23.6967,1.0479,1.2798,7860.114,0.0781,502.7189,92.5836,11.8484,0,35.6694,96.5331,0.1353,0.0012,0,0,1519117,-410.1353,0,0,0,1.52E+08,0,0,50.6125,30.99,523.9251,499.8408,473.9407,10.7918,0.0781,1.9238,-1.9638,0.2096,526.1556,499.8408,471.7103,116.0203,89.7055,61.575,0.0888,1.9238,-1.9745,499.2356,89.1003,54.4453,0.5167,1.8842,11.6775,0.0381,0.0506
1,4.6,4.6,495.07,38523.07,410,0,0.186,410.406,0.1537,0,0,0.0528,0.0522,0.0518,0,0,0,7.5885,0,0,100,0,0,0,0,0,0,0,0,0,0,508.0482,-36240.31,0.5164,1.5537,0,0,0,0,0,0,0,0,0,0,4.0774,0.0795,0.0398,0.0398,518.7384,108.3324,84.664,23.6684,1.0478,1.2796,7860.224,0.0795,502.9595,92.5535,11.8342,0,19.6573,96.4982,0.406,0.0037,0,0,1519117,-410.406,0,0,0,1.52E+08,0,0,50.613,30.9904,524.2602,499.9987,474.5733,7.4265,0.0795,1.9233,-1.9649,0.1939,525.3464,499.9987,473.487,114.9404,89.5927,63.081,0.0887,1.9233,-1.9741,499.6107,89.2047,51.8594,0.5112,1.8221,8.3215,0.0379,0.0468
1,4.8,4.8,494.94,38530.92,411,0,0.1866,410.7191,0.1573,0,0,0.0528,0.0522,0.0518,0,0,0,7.5895,0,0,100,0,0,0,0,0,0,0,0,0,0,508.4435,-36255.33,0.4703,0.7483,0,0,0,0,0,0,0,0,0,0,4.077,0.0813,0.0407,0.0407,518.6782,107.9591,84.2209,23.7382,1.048,1.2819,7860.366,0.0813,502.8528,92.1337,11.8691,0,26.6539,96.09,-0.2809,-0.0026,0,0,1519117,-410.7191,0,0,0,1.52E+08,0,0,50.6137,30.9911,523.9335,500.0683,473.6132,3.5767,0.0813,1.9233,-1.9666,0.1766,524.1864,500.0683,473.3602,113.4673,89.3492,62.6411,0.0889,1.9233,-1.9742,499.205,88.4859,50.8262,0.5255,1.8114,4.0454,0.038,0.0427
1,5,5,494.8,38531,411,0,0.1876,411.0311,0.1612,0,0,0.0528,0.0522,0.0518,0,0,0,7.5897,0,0,100,0,0,0,0,0,0,0,0,0,0,507.9424,-36268.35,0.4185,-0.0078,0,0,0,0,0,0,0,0,0,0,4.077,0.0833,0.0417,0.0417,518.6678,107.6367,83.7689,23.8678,1.0482,1.2849,7860.523,0.0833,502.756,91.7249,11.9339,0,41.6321,95.7028,0.0311,0.0003,0,0,1519117,-411.0311,0,0,0,1.52E+08,0,0,50.6144,30.9917,524.2079,499.7911,474.0431,-0.0373,0.0833,1.9228,-1.9681,0.1572,524.2079,499.7911,474.0431,113.1768,88.76,63.012,0.0893,1.9228,-1.9741,499.3474,88.3163,50.1648,0.5133,1.7961,-0.0426,0.038,0.038
1,5.2,5.2,494.9,38542.82,412,0,0.1873,411.5247,0.1662,0,0,0.0528,0.0522,0.0518,0,0,0,7.5996,0,0,100,0,0,0,0,0,0,0,0,0,0,508.0825,-36282.74,0.3614,-0.7968,0,0,0,0,0,0,0,0,0,0,4.0776,0.0859,0.043,0.043,518.7306,107.2059,83.3753,23.8306,1.0482,1.2858,7860.728,0.0859,502.8435,91.3188,11.9153,0,31.7134,95.2906,-0.4753,-0.0044,0,0,1519117,-411.5247,0,0,0,1.52E+08,0,0,50.6153,30.9925,524.2231,499.9063,474.0794,-3.8082,0.0859,1.9223,-1.9702,0.1357,524.5106,499.9063,473.7918,112.9859,88.3816,62.2671,0.0904,1.9223,-1.9747,499.4029,87.8782,50.7188,0.5149,1.8145,-4.3184,0.038,0.0328
1,5.4,5.4,494.74,38556.91,412,0,0.1876,411.9856,0.1721,0,0,0.0528,0.0522,0.0518,0,0,0,7.6127,0,0,100,0,0,0,0,0,0,0,0,0,0,507.9828,-36296.52,0.2994,-1.5922,0,0,0,0,0,0,0,0,0,0,4.0767,0.089,0.0445,0.0445,518.6001,106.6145,82.7544,23.8601,1.0482,1.2883,7860.971,0.089,502.6934,90.7078,11.9301,0,58.0724,94.6845,-0.0144,-0.0001,0,0,1519117,-411.9856,0,0,0,1.52E+08,0,0,50.6163,30.9933,524.0852,499.7693,473.8238,-7.6092,0.089,1.9212,-1.9723,0.1125,525.2119,499.7693,472.6971,113.2263,87.7837,60.7115,0.0921,1.9212,-1.9754,499.2261,87.2405,52.5148,0.5155,1.865,-8.4228,0.0379,0.0272
